id,data_id,klient_id,trener_id,zajecie_id,sala_id,ocena_zajec,czas_trwania,liczba_uczestnikow,data_zajec
2814,4617,167,5,22,61,4.6,45,29,2024-06-14 12:11:00
2815,4452,29,11,24,70,4.5,120,5,2025-04-26 15:44:00
2816,5091,87,1,21,68,4.8,60,25,2025-08-18 12:36:00
2817,4410,26,15,12,64,2.0,45,24,2025-06-29 12:57:00
2818,4566,40,7,19,61,4.8,60,29,2024-05-07 07:27:00
2819,4410,142,20,19,65,3.2,120,7,2024-03-15 06:49:00
2820,4762,38,18,18,62,2.5,90,13,2024-09-01 10:25:00
2821,5054,101,10,12,61,2.2,120,28,2025-05-26 11:09:00
2822,4543,45,12,16,67,1.1,45,6,2025-04-13 07:35:00
2823,5036,198,1,21,68,1.1,120,21,2025-04-26 10:56:00
2824,4497,127,19,13,61,2.7,60,26,2025-04-14 14:21:00
2825,4384,93,8,22,65,3.2,60,16,2024-07-31 07:18:00
2826,4586,177,7,16,68,2.1,45,18,2025-11-22 12:46:00
2827,4528,42,10,20,61,1.7,90,19,2025-04-06 21:09:00
2828,4730,162,9,11,69,3.4,90,12,2024-08-27 12:19:00
2829,4817,48,13,12,69,1.6,120,5,2025-02-27 20:45:00
2830,4459,99,11,12,62,3.6,60,12,2025-05-30 18:26:00
2831,4827,111,10,23,68,3.6,90,17,2024-08-14 18:05:00
2832,4683,41,3,17,64,4.4,120,19,2025-10-04 12:33:00
2833,4954,173,15,16,67,3.9,60,23,2024-02-03 19:41:00
2834,4917,65,7,22,65,3.6,90,23,2024-02-27 11:25:00
2835,4739,37,17,15,66,1.1,90,16,2025-05-08 09:58:00
2836,4728,150,5,18,62,2.7,45,14,2024-06-18 17:32:00
2837,4591,157,17,23,64,3.1,60,15,2025-12-28 11:20:00
2838,4530,84,17,22,64,4.6,60,8,2024-04-26 10:25:00
2839,5053,30,10,12,65,2.0,60,27,2025-08-19 11:12:00
2840,4690,80,16,22,61,2.2,45,17,2025-05-03 15:19:00
2841,4617,28,11,19,69,4.0,120,5,2024-05-12 15:03:00
2842,4930,46,20,20,67,3.5,60,19,2024-08-24 20:04:00
2843,5093,18,15,10,61,1.9,90,22,2024-06-09 22:00:00
2844,4948,61,3,14,63,2.3,120,9,2025-09-27 12:34:00
2845,4769,87,9,21,64,4.0,45,21,2024-05-11 21:28:00
2846,4723,162,15,15,69,2.4,60,21,2025-06-05 12:38:00
2847,4919,175,14,22,68,3.7,60,9,2024-10-29 06:24:00
2848,5013,42,3,23,66,4.2,120,25,2025-05-21 18:46:00
2849,4801,152,6,14,63,3.4,120,5,2026-01-11 06:57:00
2850,4408,70,1,11,63,3.9,45,10,2025-03-04 07:25:00
2851,4738,11,4,19,70,1.3,45,11,2024-06-12 09:06:00
2852,5024,37,14,10,67,1.9,90,25,2025-02-04 06:57:00
2853,4958,92,20,19,63,4.4,45,21,2025-03-13 07:08:00
2854,4436,108,9,18,63,2.9,60,6,2025-12-08 11:14:00
2855,4409,195,11,13,70,3.5,60,25,2025-01-08 17:30:00
2856,4893,127,15,16,66,4.3,45,30,2025-02-20 17:06:00
2857,4670,32,6,10,68,3.8,120,27,2026-01-07 21:03:00
2858,4556,74,6,14,67,4.2,45,5,2024-11-06 15:33:00
2859,4436,113,14,12,64,4.0,60,14,2024-06-03 21:26:00
2860,5012,25,11,15,69,1.6,60,13,2025-12-19 11:12:00
2861,5109,175,18,12,70,3.8,90,20,2025-09-13 09:12:00
2862,4700,147,12,11,63,2.8,45,18,2025-11-09 08:36:00
2863,4676,181,6,13,61,1.4,45,19,2024-08-26 13:14:00
2864,4658,2,9,13,63,3.5,60,13,2025-05-26 20:44:00
2865,5088,9,18,18,62,2.1,90,10,2025-06-27 20:59:00
2866,4969,97,9,20,63,3.5,45,20,2024-05-25 12:53:00
2867,4822,115,1,13,68,4.6,120,20,2024-10-30 16:40:00
2868,4827,86,12,14,67,4.8,60,15,2025-06-23 13:28:00
2869,4762,137,9,15,68,4.6,60,18,2024-12-11 19:14:00
2870,4924,176,15,18,62,2.6,60,24,2024-11-20 06:47:00
2871,4650,169,17,13,67,2.5,90,27,2025-08-29 10:05:00
2872,4849,192,9,12,69,1.5,60,25,2025-05-21 08:49:00
2873,4428,95,20,10,64,1.8,45,10,2024-03-11 16:35:00
2874,4586,163,4,22,70,3.5,45,19,2025-11-03 19:49:00
2875,4431,33,14,21,63,4.8,60,22,2025-07-09 19:58:00
2876,4826,61,5,10,68,1.1,90,22,2025-07-21 06:39:00
2877,4404,182,6,17,64,1.1,45,22,2024-08-29 19:49:00
2878,4576,191,19,18,70,4.5,90,16,2024-12-28 19:42:00
2879,4606,5,16,15,70,3.6,90,17,2025-12-19 06:15:00
2880,4489,5,18,11,68,2.7,45,11,2024-05-12 22:06:00
2881,4760,51,13,12,62,4.8,60,14,2024-04-21 14:36:00
2882,4390,58,15,11,67,4.2,90,17,2025-01-27 15:31:00
2883,4426,36,13,14,66,4.3,90,9,2024-05-20 20:37:00
2884,4654,15,13,13,67,1.7,120,30,2025-05-12 20:08:00
2885,4858,29,3,16,61,1.7,120,19,2024-09-25 16:16:00
2886,4942,95,7,13,65,2.6,45,20,2024-02-24 08:43:00
2887,4588,101,7,13,66,2.5,120,30,2025-07-31 14:15:00
2888,4725,14,7,24,61,1.2,60,22,2024-02-11 15:56:00
2889,4801,61,1,10,68,2.0,60,24,2025-10-08 09:43:00
2890,4767,31,8,24,64,1.6,90,28,2024-04-28 21:31:00
2891,4536,101,7,22,67,3.5,90,20,2024-01-20 18:41:00
2892,4927,130,14,20,61,2.0,90,23,2025-07-17 21:41:00
2893,4827,126,5,12,70,1.2,60,23,2024-02-06 14:10:00
2894,4647,196,12,20,65,3.7,45,23,2025-01-12 15:36:00
2895,4465,12,16,13,68,4.3,120,22,2025-02-19 11:15:00
2896,4794,200,15,20,67,3.2,90,13,2024-02-16 10:53:00
2897,4725,110,20,21,62,3.6,45,25,2024-06-29 14:32:00
2898,4592,135,4,13,64,2.6,90,7,2024-09-04 11:28:00
2899,4610,47,4,21,69,1.8,120,16,2024-12-06 11:28:00
2900,4681,178,3,10,67,2.4,120,25,2024-09-03 20:00:00
2901,4795,119,5,19,64,3.4,90,23,2025-07-15 07:02:00
2902,5084,70,15,23,64,4.1,45,23,2024-07-13 22:50:00
2903,4934,147,3,11,63,3.1,120,7,2025-07-16 19:04:00
2904,4616,178,16,10,68,3.6,60,15,2025-01-19 07:57:00
2905,4571,74,4,20,70,1.5,60,7,2025-06-22 07:04:00
2906,4587,165,15,19,63,3.8,45,30,2025-04-19 18:06:00
2907,4479,1,7,14,69,1.9,60,21,2024-06-19 18:47:00
2908,4707,146,15,14,70,4.6,120,7,2025-02-07 15:59:00
2909,4997,159,10,11,61,3.5,90,12,2024-02-09 17:10:00
2910,4432,26,14,16,62,2.8,120,8,2024-10-12 22:21:00
2911,4977,2,16,18,68,1.2,60,25,2025-06-18 22:36:00
2912,4737,158,11,16,63,2.6,45,26,2025-06-03 13:47:00
2913,4640,23,7,17,65,3.2,45,27,2024-01-31 19:32:00
2914,4630,191,5,19,61,3.9,120,5,2025-02-05 10:02:00
2915,4596,34,18,21,67,1.2,60,8,2024-11-10 06:10:00
2916,4834,32,11,18,64,1.5,90,23,2024-04-04 06:07:00
2917,5024,117,12,23,66,2.0,90,9,2024-06-06 16:37:00
2918,4827,137,19,13,64,2.1,120,6,2025-12-22 08:49:00
2919,4968,6,16,16,68,1.9,45,15,2024-05-17 07:00:00
2920,4834,132,6,16,63,4.5,60,24,2025-07-20 13:15:00
2921,4516,108,11,12,66,1.1,45,10,2025-08-27 19:52:00
2922,4802,107,20,19,69,1.1,90,21,2025-05-12 11:08:00
2923,4661,180,12,21,67,3.9,45,10,2024-03-05 09:16:00
2924,4599,111,19,15,64,3.3,45,26,2024-10-04 20:12:00
2925,4495,109,7,11,70,1.6,60,8,2025-03-16 11:05:00
2926,4867,150,20,23,65,1.2,90,11,2025-04-19 09:22:00
2927,5077,136,11,24,61,3.8,90,11,2024-10-11 15:50:00
2928,4524,87,1,10,68,2.6,90,24,2025-08-28 11:19:00
2929,4986,20,3,10,65,4.5,120,6,2024-04-06 11:38:00
2930,5057,51,8,22,65,1.8,120,14,2025-03-15 19:55:00
2931,4640,73,14,10,67,2.0,60,17,2025-10-18 22:01:00
2932,5088,109,10,17,64,4.0,90,14,2024-10-20 07:57:00
2933,4772,64,8,14,67,4.1,120,19,2025-01-28 20:35:00
2934,4826,178,2,13,66,1.9,90,26,2025-04-11 11:00:00
2935,4451,125,6,11,61,4.2,60,20,2024-01-27 16:32:00
2936,4873,154,12,14,63,3.9,90,23,2024-09-29 11:29:00
2937,4873,184,17,21,61,4.2,120,29,2025-01-21 14:25:00
2938,4437,68,6,24,68,3.5,45,8,2024-02-28 21:37:00
2939,4475,94,8,11,64,1.5,120,12,2025-11-01 08:55:00
2940,4394,122,14,23,62,2.5,120,10,2025-07-17 09:46:00
2941,4944,85,9,22,66,2.4,120,26,2024-12-09 21:59:00
2942,4464,183,17,22,70,3.5,60,17,2025-04-07 06:05:00
2943,4877,64,15,11,70,3.4,45,6,2024-09-24 19:19:00
2944,4514,173,14,13,63,4.6,120,5,2024-11-15 14:48:00
2945,4902,40,11,15,65,2.5,60,17,2025-07-18 21:34:00
2946,4652,89,19,24,69,2.4,60,17,2024-08-18 20:43:00
2947,4424,71,10,16,61,3.3,60,18,2025-03-24 14:37:00
2948,4920,46,17,21,67,3.7,60,9,2024-01-27 10:05:00
2949,4651,59,18,16,64,1.5,120,6,2025-07-31 06:50:00
2950,4734,117,13,23,63,4.5,60,11,2025-03-02 17:01:00
2951,4660,185,8,12,70,2.8,45,9,2025-08-19 16:22:00
2952,4856,133,2,18,65,4.0,45,18,2025-01-30 09:16:00
2953,4518,105,10,17,66,3.8,60,14,2025-08-21 22:55:00
2954,5060,172,1,21,65,1.1,120,13,2025-09-14 21:38:00
2955,4426,99,3,20,65,3.6,60,30,2024-05-02 08:04:00
2956,5054,60,3,10,66,4.3,120,26,2025-05-04 16:09:00
2957,4867,137,16,19,64,3.6,45,6,2024-07-31 21:43:00
2958,5000,44,13,23,66,4.3,120,30,2025-10-05 11:57:00
2959,4954,116,11,11,67,1.1,120,30,2024-09-19 13:06:00
2960,4485,149,9,13,68,4.3,60,14,2025-11-11 15:08:00
2961,4515,1,14,14,63,4.2,90,6,2024-10-19 15:54:00
2962,4573,80,13,15,69,5.0,45,6,2024-02-09 08:29:00
2963,4681,163,14,22,64,1.7,60,7,2025-08-21 11:42:00
2964,4724,115,10,17,64,3.0,90,13,2024-09-02 14:57:00
2965,4912,122,2,19,68,1.9,90,30,2025-02-09 06:04:00
2966,4651,156,20,20,65,4.0,120,27,2025-10-06 19:56:00
2967,4546,21,13,14,66,2.7,45,22,2024-10-25 21:37:00
2968,4704,153,2,14,61,2.5,60,8,2025-10-28 06:49:00
2969,4435,9,9,17,68,4.7,45,16,2024-12-18 08:44:00
2970,4619,186,5,13,66,4.9,45,10,2025-01-02 08:19:00
2971,4813,127,15,15,64,3.3,120,24,2025-11-22 14:25:00
2972,4914,171,9,24,62,3.2,45,15,2024-06-20 06:46:00
2973,4664,75,10,20,69,3.7,45,23,2025-07-22 11:56:00
2974,4534,98,4,17,61,1.9,60,12,2024-02-28 13:01:00
2975,4397,74,13,22,68,3.7,45,12,2025-11-24 17:57:00
2976,4604,10,3,10,69,4.5,60,20,2024-02-23 07:59:00
2977,4950,187,2,17,68,1.3,60,15,2024-10-21 07:33:00
2978,4489,115,3,22,66,4.0,60,7,2025-01-09 18:06:00
2979,4829,46,14,22,61,4.4,60,20,2025-01-18 06:31:00
2980,4403,95,3,21,70,2.7,90,18,2026-01-01 08:00:00
2981,4957,86,16,16,61,4.3,120,13,2024-07-08 14:50:00
2982,5003,16,13,13,63,1.7,60,14,2024-08-16 11:23:00
2983,5101,172,5,24,65,2.4,45,15,2025-01-24 07:35:00
2984,4962,138,12,15,61,4.4,45,5,2025-12-13 22:35:00
2985,5092,163,19,23,63,4.3,45,16,2025-06-18 22:24:00
2986,4743,51,3,19,69,1.5,45,24,2025-07-25 15:10:00
2987,4810,175,19,20,68,2.8,60,28,2024-06-05 08:13:00
2988,4625,93,5,13,64,2.2,90,24,2024-03-15 06:59:00
2989,4866,148,9,19,66,3.9,45,18,2025-05-01 19:09:00
2990,4619,9,7,24,70,3.8,120,15,2024-06-13 11:39:00
2991,4969,115,5,14,68,2.3,60,28,2025-11-10 06:18:00
2992,4865,134,3,10,67,5.0,90,7,2024-09-04 06:05:00
2993,4593,2,4,15,68,3.5,45,26,2024-06-07 08:02:00
2994,4458,16,9,20,67,4.5,90,7,2024-08-15 10:39:00
2995,4650,90,6,21,63,4.6,60,10,2024-10-25 16:57:00
2996,5041,118,12,14,65,3.8,120,18,2025-12-01 15:56:00
2997,4995,178,2,23,61,2.6,120,8,2024-11-02 13:09:00
2998,5058,50,6,24,61,1.4,45,6,2024-03-20 13:45:00
2999,5070,104,11,21,64,3.8,90,14,2024-04-02 17:04:00
3000,4915,62,15,12,62,5.0,90,6,2025-08-17 21:14:00
