id,klient_id,data_id,sala_id,czas_pobytu_min,data_wejscia
4347,162,4750,62,180,2025-01-22 18:31:00
4348,45,5094,63,145,2024-12-02 11:11:00
4349,86,4922,67,61,2025-11-27 13:47:00
4350,152,5087,66,139,2025-09-23 22:05:00
4351,159,4865,61,168,2024-07-18 19:50:00
4352,8,5052,68,98,2025-05-14 07:53:00
4353,133,5034,66,99,2025-02-13 10:17:00
4354,176,4833,61,71,2024-05-04 06:25:00
4355,51,4925,66,50,2025-03-28 10:50:00
4356,74,4476,67,160,2024-09-28 21:07:00
4357,51,4431,62,175,2025-08-29 19:59:00
4358,126,4994,61,158,2025-05-02 18:53:00
4359,191,5099,68,85,2024-10-25 12:02:00
4360,45,5023,67,86,2025-10-31 09:31:00
4361,133,4963,69,42,2025-03-21 18:28:00
4362,171,4838,70,163,2024-07-19 20:07:00
4363,33,4716,62,110,2024-12-22 19:29:00
4364,192,4826,66,35,2025-02-13 08:45:00
4365,65,4876,70,36,2025-07-20 15:57:00
4366,52,4523,69,173,2024-06-27 22:55:00
4367,103,4866,70,80,2025-01-25 08:03:00
4368,50,5036,63,148,2024-03-03 17:25:00
4369,19,4911,66,42,2024-01-25 17:12:00
4370,76,4788,70,62,2025-07-03 09:45:00
4371,171,4983,68,126,2024-02-18 07:39:00
4372,75,5039,66,69,2024-11-12 07:16:00
4373,53,4801,67,36,2024-05-26 18:22:00
4374,153,4449,62,38,2024-10-05 14:02:00
4375,18,5105,69,91,2026-01-11 09:41:00
4376,9,4400,62,157,2024-11-29 12:05:00
4377,71,4544,70,96,2025-09-19 17:02:00
4378,95,5066,62,157,2025-01-14 19:13:00
4379,63,4522,67,61,2024-09-09 11:24:00
4380,181,4760,70,38,2024-03-20 20:43:00
4381,122,4796,70,108,2025-05-25 20:14:00
4382,168,5049,68,90,2024-03-31 07:48:00
4383,129,4486,68,114,2025-09-03 19:53:00
4384,62,4522,68,60,2024-01-22 13:50:00
4385,85,5075,65,70,2025-09-05 08:58:00
4386,101,4908,69,138,2025-01-29 19:59:00
4387,64,4446,68,78,2024-12-16 06:55:00
4388,192,4546,61,116,2025-04-06 15:33:00
4389,30,4790,64,180,2025-01-04 22:42:00
4390,33,4608,62,140,2025-08-07 10:10:00
4391,47,4876,70,69,2025-03-09 11:55:00
4392,148,4547,65,49,2024-08-20 13:26:00
4393,126,4546,62,64,2025-03-07 17:21:00
4394,54,4707,65,166,2024-08-24 17:14:00
4395,20,4525,61,165,2024-10-14 18:20:00
4396,157,4961,63,114,2025-09-12 13:38:00
4397,92,4724,62,109,2025-07-03 09:08:00
4398,155,4676,65,126,2024-11-06 10:42:00
4399,149,4631,70,82,2025-03-02 10:25:00
4400,89,4859,64,158,2025-11-25 16:22:00
4401,177,4827,68,37,2025-12-10 13:02:00
4402,135,4770,65,130,2025-03-01 21:22:00
4403,177,4825,67,180,2025-07-25 14:49:00
4404,178,4568,63,176,2024-06-03 13:56:00
4405,80,4755,64,124,2024-04-05 12:04:00
4406,140,4432,65,101,2024-04-17 11:43:00
4407,132,4884,66,157,2025-04-14 15:01:00
4408,134,5070,70,54,2024-10-06 18:31:00
4409,136,4790,69,64,2024-08-05 06:41:00
4410,35,4392,64,112,2024-04-13 14:08:00
4411,98,4542,70,94,2025-06-21 21:51:00
4412,44,4398,63,88,2025-10-25 06:00:00
4413,64,4814,67,42,2024-11-30 18:06:00
4414,193,4654,62,65,2025-03-09 06:16:00
4415,118,4976,65,44,2024-12-20 11:20:00
4416,69,4721,61,34,2025-02-26 10:08:00
4417,43,4723,61,70,2025-08-26 11:03:00
4418,33,4956,69,94,2025-06-21 16:30:00
4419,16,5027,65,113,2024-09-27 09:20:00
4420,64,4464,65,33,2025-05-02 18:06:00
4421,122,4690,66,134,2024-08-20 19:03:00
4422,54,4639,65,132,2025-09-03 14:10:00
4423,158,4488,68,115,2025-04-04 15:54:00
4424,134,4646,61,81,2025-07-09 13:36:00
4425,97,4794,64,144,2025-12-06 10:16:00
4426,126,4481,66,93,2024-05-27 20:23:00
4427,50,5039,61,75,2024-08-23 13:46:00
4428,197,5083,68,37,2024-06-01 21:21:00
4429,152,4668,69,174,2024-07-03 22:59:00
4430,9,5098,67,146,2025-03-27 07:29:00
4431,113,4716,64,44,2025-03-02 07:16:00
4432,152,5087,67,141,2025-03-12 19:56:00
4433,169,4523,66,53,2025-04-24 21:15:00
4434,112,4488,70,170,2025-10-29 16:05:00
4435,113,5078,70,80,2025-07-03 06:20:00
4436,74,4967,65,83,2024-04-04 07:05:00
4437,128,4853,69,52,2025-06-21 13:58:00
4438,48,4439,69,150,2024-08-21 17:57:00
4439,103,4839,61,97,2025-06-24 08:00:00
4440,144,4972,64,126,2025-08-14 06:08:00
4441,136,4871,69,167,2025-01-23 16:54:00
4442,188,4679,66,62,2025-06-29 13:58:00
4443,124,4428,63,44,2024-08-12 11:51:00
4444,76,4960,69,86,2025-10-05 16:54:00
4445,36,4426,61,165,2025-06-14 22:06:00
4446,200,4988,67,61,2024-05-28 07:26:00
4447,42,5026,64,176,2024-07-28 07:44:00
4448,146,4549,70,36,2024-12-18 12:50:00
4449,187,4975,70,110,2024-10-25 10:55:00
4450,113,4483,67,122,2025-04-05 13:23:00
4451,194,4586,65,153,2025-06-10 07:02:00
4452,24,5038,64,151,2025-07-03 15:30:00
4453,33,4579,66,147,2025-07-02 15:57:00
4454,74,4767,70,120,2025-11-02 17:01:00
4455,149,4658,61,66,2024-02-06 15:57:00
4456,58,4432,68,92,2024-02-02 13:08:00
4457,43,4628,69,90,2024-03-20 20:50:00
4458,42,4570,68,30,2025-03-07 15:09:00
4459,135,4588,61,149,2025-04-08 14:24:00
4460,89,5110,65,135,2024-04-10 15:03:00
4461,66,4954,62,99,2024-03-15 06:13:00
4462,41,5102,68,123,2024-06-21 21:50:00
4463,146,4684,64,155,2025-10-02 19:10:00
4464,142,4576,68,60,2025-04-08 17:38:00
4465,176,4996,62,71,2024-01-30 06:49:00
4466,100,4652,69,54,2024-01-19 14:03:00
4467,115,4702,67,36,2025-02-24 07:04:00
4468,92,4721,63,115,2025-01-31 07:09:00
4469,50,4740,70,76,2025-02-06 19:28:00
4470,90,4529,65,134,2024-03-19 13:43:00
4471,88,4745,63,133,2025-12-15 10:41:00
4472,84,5097,63,126,2024-03-28 10:09:00
4473,170,4428,70,35,2024-06-10 20:39:00
4474,172,4746,67,118,2025-12-21 11:30:00
4475,34,5068,68,36,2025-09-18 07:55:00
4476,167,4848,68,65,2025-04-18 09:42:00
4477,40,4617,61,142,2024-08-21 15:19:00
4478,32,4638,63,91,2025-07-19 22:03:00
4479,159,4824,64,85,2024-01-29 20:41:00
4480,128,4568,68,81,2025-07-18 10:29:00
4481,13,4830,61,104,2025-05-09 21:38:00
4482,189,4520,68,102,2025-09-13 14:23:00
4483,75,4481,65,158,2024-11-27 14:48:00
4484,42,4658,69,93,2024-03-24 20:46:00
4485,195,4631,62,73,2024-07-11 15:45:00
4486,120,5008,61,168,2024-08-13 09:05:00
4487,119,4472,64,66,2024-11-15 20:02:00
4488,78,5048,68,129,2024-07-26 09:17:00
4489,188,4559,69,150,2024-12-18 16:13:00
4490,171,4390,66,48,2025-03-03 18:02:00
4491,163,4795,61,46,2024-05-22 22:46:00
4492,64,4533,68,130,2025-10-02 16:11:00
4493,33,5044,61,127,2024-02-07 18:16:00
4494,162,4691,66,72,2025-09-30 12:37:00
4495,166,4906,64,40,2024-07-26 20:49:00
4496,62,4996,61,110,2025-05-01 07:59:00
4497,167,4865,63,55,2025-09-05 18:27:00
4498,9,5080,70,141,2025-12-07 06:56:00
4499,63,4795,68,109,2024-05-29 21:51:00
4500,78,4545,67,59,2025-03-13 20:30:00
4501,89,5080,69,125,2025-08-18 13:29:00
4502,187,4487,70,180,2024-02-23 12:58:00
4503,13,4795,62,48,2025-03-15 18:38:00
4504,5,4712,62,138,2024-10-19 14:40:00
4505,172,4543,64,67,2025-12-07 09:16:00
4506,174,4519,68,91,2025-05-28 18:11:00
4507,73,4935,63,154,2025-12-28 13:11:00
4508,102,4711,63,34,2025-12-09 10:46:00
4509,63,4466,67,44,2024-03-16 22:53:00
4510,38,5007,67,126,2025-09-16 15:20:00
4511,17,4697,67,144,2025-04-25 13:35:00
4512,114,4776,69,61,2024-08-03 08:21:00
4513,149,4773,66,92,2024-01-28 16:51:00
4514,122,4478,64,149,2025-03-05 15:11:00
4515,70,4851,68,134,2025-11-16 09:25:00
4516,173,5097,66,172,2025-12-12 07:47:00
4517,53,4635,63,149,2024-01-24 14:41:00
4518,191,4716,61,53,2024-05-06 20:26:00
4519,64,4495,64,46,2025-03-06 07:42:00
4520,180,4849,62,70,2024-02-06 09:19:00
4521,68,4820,61,53,2025-04-08 08:50:00
4522,136,4746,70,58,2024-01-29 06:48:00
4523,132,4670,70,117,2025-10-15 12:37:00
4524,88,4891,62,139,2025-04-06 19:53:00
4525,156,4583,70,110,2024-12-07 18:20:00
4526,196,4968,70,31,2025-09-03 17:27:00
4527,186,4695,69,163,2025-04-09 10:30:00
4528,7,4890,62,130,2025-12-07 21:20:00
4529,5,4812,65,159,2024-03-10 22:47:00
4530,22,4473,69,48,2025-10-01 12:00:00
4531,26,4529,66,110,2024-03-14 06:20:00
4532,108,5108,61,121,2024-08-31 11:25:00
4533,152,4876,63,166,2025-11-30 18:24:00
4534,144,4791,69,98,2024-08-09 12:12:00
4535,68,4978,67,35,2024-10-02 13:33:00
4536,190,4565,69,159,2025-05-04 18:51:00
4537,158,4594,65,138,2024-10-07 21:01:00
4538,121,4488,64,141,2025-10-13 19:41:00
4539,46,4855,67,46,2025-03-01 21:22:00
4540,167,4989,65,44,2024-12-09 06:23:00
4541,74,4474,61,163,2024-06-15 08:15:00
4542,74,4643,63,148,2024-02-17 11:19:00
4543,10,4879,65,74,2025-02-02 15:30:00
4544,12,4763,68,54,2024-08-28 07:31:00
4545,109,4427,68,32,2025-03-26 07:47:00
4546,82,4745,65,130,2024-03-07 22:34:00
4547,68,4457,70,62,2025-08-27 12:57:00
4548,88,4500,62,121,2024-06-02 18:54:00
4549,96,4817,63,89,2025-11-10 16:49:00
4550,74,4769,70,72,2025-04-30 19:21:00
4551,111,4431,66,178,2024-07-13 22:37:00
4552,6,4478,69,82,2024-12-06 17:55:00
4553,121,4475,62,71,2025-01-05 17:31:00
4554,163,4795,64,142,2025-09-11 07:40:00
4555,4,5085,69,121,2026-01-11 15:38:00
4556,96,5106,65,158,2025-08-02 17:18:00
4557,178,4885,64,30,2024-04-14 14:20:00
4558,43,4559,67,171,2025-01-15 12:44:00
4559,92,5096,65,145,2024-10-05 22:42:00
4560,140,4822,68,107,2025-01-08 13:48:00
4561,181,4536,70,70,2025-04-26 07:05:00
4562,99,4601,68,91,2025-04-05 17:15:00
4563,49,4696,62,111,2025-08-25 18:07:00
4564,72,5003,65,152,2025-05-21 08:43:00
4565,178,4973,70,83,2025-03-03 07:06:00
4566,133,4909,67,82,2025-09-06 09:09:00
4567,31,4885,61,171,2024-11-19 13:13:00
4568,58,4546,61,153,2024-11-25 10:20:00
4569,15,4578,67,135,2024-10-28 08:17:00
4570,125,5019,62,61,2025-05-10 09:27:00
4571,24,4696,67,62,2024-08-28 22:57:00
4572,63,4517,63,141,2024-08-27 21:28:00
4573,26,5110,69,49,2025-05-14 22:29:00
4574,146,4819,65,122,2024-10-26 16:04:00
4575,126,4688,67,164,2025-05-18 13:36:00
4576,186,4888,65,36,2025-06-21 07:30:00
4577,138,4872,62,103,2025-08-16 14:42:00
4578,95,4463,62,111,2025-05-11 20:54:00
4579,42,4418,70,161,2024-09-26 17:08:00
4580,142,4925,63,100,2025-01-26 10:07:00
4581,131,5059,69,114,2025-04-08 20:18:00
4582,172,5096,63,47,2025-08-01 15:48:00
4583,158,4715,69,153,2025-12-18 10:36:00
4584,161,4742,68,117,2025-03-26 15:07:00
4585,119,4951,62,110,2025-03-28 16:12:00
4586,144,5000,62,50,2024-10-17 17:20:00
4587,101,4882,65,177,2024-03-21 21:57:00
4588,171,4994,69,91,2024-06-22 18:43:00
4589,173,5027,64,158,2024-02-13 14:38:00
4590,56,4827,66,51,2025-09-04 19:21:00
4591,91,4637,66,57,2024-08-08 12:17:00
4592,147,4696,66,35,2025-10-04 16:28:00
4593,143,5006,64,159,2024-03-01 09:49:00
4594,158,4745,66,55,2024-10-27 07:52:00
4595,105,5034,62,162,2024-05-13 10:58:00
4596,131,4660,69,77,2025-11-06 19:15:00
4597,192,4524,67,45,2024-06-06 11:39:00
4598,54,4968,67,71,2024-10-21 15:06:00
4599,64,4691,69,151,2025-08-06 11:24:00
4600,109,4777,63,100,2025-03-20 16:57:00
4601,19,4781,64,38,2024-03-03 17:59:00
4602,102,5045,64,170,2025-10-29 08:12:00
4603,29,4854,66,59,2025-09-13 15:30:00
4604,52,4641,63,60,2025-07-29 15:17:00
4605,61,4700,69,47,2025-05-04 14:38:00
4606,79,4982,70,115,2025-10-21 15:19:00
4607,10,5104,68,98,2025-11-10 19:00:00
4608,175,4450,68,160,2025-11-11 20:23:00
4609,189,4381,67,110,2024-01-27 17:59:00
4610,87,4622,64,175,2025-06-17 12:01:00
4611,169,4995,66,160,2025-03-09 12:16:00
4612,125,4464,62,111,2024-02-19 17:00:00
4613,75,5098,65,42,2025-04-20 07:28:00
4614,50,4703,67,35,2025-04-16 17:33:00
4615,146,4991,64,83,2024-03-08 19:56:00
4616,51,4696,66,68,2024-11-25 17:15:00
4617,187,4407,66,128,2024-06-11 15:05:00
4618,1,4398,64,171,2025-05-23 18:10:00
4619,97,4874,63,110,2024-07-12 07:48:00
4620,85,4792,64,131,2024-09-08 08:41:00
4621,160,4940,63,101,2024-06-16 17:30:00
4622,97,4932,66,93,2025-03-21 19:10:00
4623,29,4677,64,175,2024-05-12 12:04:00
4624,197,4649,62,155,2024-09-15 07:37:00
4625,138,5042,65,82,2024-06-09 08:33:00
4626,91,4489,69,67,2024-05-10 22:05:00
4627,137,5076,69,36,2025-08-29 10:38:00
4628,82,4926,63,114,2025-01-12 12:58:00
4629,137,5047,69,33,2024-11-03 13:07:00
4630,188,4459,69,61,2024-12-19 22:13:00
4631,61,4395,70,87,2025-09-03 15:38:00
4632,90,4751,65,66,2024-10-14 14:23:00
4633,100,4948,62,86,2024-12-25 08:11:00
4634,8,4438,64,75,2024-08-25 11:57:00
4635,106,4998,63,141,2025-10-31 16:29:00
4636,165,4998,63,30,2024-11-22 06:52:00
4637,124,4822,69,136,2024-07-07 17:35:00
4638,122,5079,63,88,2024-11-24 17:37:00
4639,174,4567,64,115,2024-10-26 12:22:00
4640,90,4810,66,144,2024-07-31 18:02:00
4641,97,4613,67,55,2025-10-14 10:47:00
4642,59,4797,69,134,2025-03-09 12:51:00
4643,80,4632,64,87,2024-11-10 14:19:00
4644,130,4966,61,53,2024-11-15 07:43:00
4645,26,5047,64,131,2025-09-21 20:55:00
4646,112,4916,66,34,2025-02-10 11:58:00
4647,112,5004,63,130,2025-09-10 21:49:00
4648,147,5035,66,56,2024-08-08 15:51:00
4649,86,4401,64,152,2024-09-16 16:12:00
4650,2,4583,64,104,2025-01-02 15:26:00
4651,171,4942,67,135,2024-09-04 20:50:00
4652,131,4381,64,151,2025-03-27 12:31:00
4653,4,4491,67,147,2025-08-24 18:25:00
4654,57,4639,63,63,2024-04-02 16:22:00
4655,134,4493,65,129,2025-02-22 20:23:00
4656,180,5051,69,155,2025-07-01 22:23:00
4657,147,4531,70,90,2025-12-21 19:27:00
4658,100,4611,70,48,2025-04-19 15:08:00
4659,129,4529,69,120,2025-12-07 09:01:00
4660,163,4633,68,129,2024-05-22 06:09:00
4661,23,4628,68,179,2024-12-30 09:56:00
4662,139,4972,65,165,2024-05-13 06:43:00
4663,19,4521,66,40,2025-04-05 14:50:00
4664,110,4768,64,92,2024-01-25 21:28:00
4665,85,4779,66,64,2025-05-17 18:23:00
4666,22,4958,64,78,2024-10-29 11:43:00
4667,67,4904,69,105,2024-04-04 12:24:00
4668,100,4686,66,35,2025-11-11 15:19:00
4669,188,4780,64,178,2025-12-05 07:12:00
4670,33,4900,68,58,2025-07-06 13:40:00
4671,198,4786,69,65,2024-11-14 07:49:00
4672,30,4516,61,179,2025-04-16 07:58:00
4673,84,4626,65,162,2025-12-01 19:09:00
4674,86,4777,62,169,2025-05-21 18:18:00
4675,147,5034,65,57,2024-09-19 16:51:00
4676,71,4802,67,83,2025-06-19 20:52:00
4677,145,5089,67,160,2025-10-10 08:46:00
4678,38,5021,61,128,2025-09-29 11:29:00
4679,190,4784,64,71,2024-02-14 18:26:00
4680,141,5070,68,113,2025-10-15 13:01:00
4681,98,4744,66,128,2025-02-17 10:07:00
4682,141,4955,69,98,2025-08-24 15:59:00
4683,56,4662,61,175,2024-01-27 22:09:00
4684,191,4490,65,83,2025-05-14 12:46:00
4685,47,4735,63,174,2024-04-13 11:13:00
4686,10,4717,66,163,2024-03-09 21:23:00
4687,131,4937,62,115,2024-10-16 11:18:00
4688,3,4389,62,157,2025-01-30 13:10:00
4689,182,4673,63,176,2024-08-02 16:58:00
4690,46,4692,64,37,2025-04-29 13:13:00
4691,172,4707,68,105,2025-05-26 21:32:00
4692,105,4440,64,168,2024-10-21 07:07:00
4693,151,4843,64,145,2024-05-11 08:22:00
4694,57,4424,62,57,2024-07-20 12:11:00
4695,136,4698,67,37,2025-03-18 13:53:00
4696,186,4606,66,172,2024-08-28 22:51:00
4697,5,4883,62,37,2025-02-23 17:33:00
4698,43,5097,62,48,2025-06-10 16:54:00
4699,149,5053,64,100,2025-05-27 14:13:00
4700,119,5032,69,172,2025-09-21 16:52:00
4701,106,4539,63,114,2025-05-10 07:03:00
4702,127,5009,61,74,2024-08-30 12:42:00
4703,100,4912,70,118,2026-01-04 17:18:00
4704,125,4430,69,144,2024-09-23 06:14:00
4705,70,4881,64,93,2024-06-16 14:27:00
4706,46,4566,69,115,2024-02-10 14:52:00
4707,155,4521,62,177,2025-11-06 16:08:00
4708,200,4446,62,39,2025-09-07 21:55:00
4709,36,5033,68,63,2025-01-09 14:39:00
4710,128,5020,62,126,2024-01-22 06:20:00
4711,120,4845,70,107,2024-10-02 06:08:00
4712,156,4591,66,90,2025-04-09 19:38:00
4713,40,4914,62,108,2025-07-08 18:18:00
4714,63,4761,63,68,2024-11-14 14:57:00
4715,116,5086,66,98,2024-06-21 12:50:00
4716,123,4984,62,62,2025-04-25 20:18:00
4717,144,4858,69,108,2025-05-14 09:57:00
4718,109,4711,68,93,2025-04-29 22:06:00
4719,135,4930,62,75,2024-11-02 07:45:00
4720,124,4546,68,144,2024-03-28 19:45:00
4721,82,4646,69,111,2025-12-20 10:35:00
4722,116,4836,62,179,2025-05-27 10:35:00
4723,154,4542,63,37,2025-08-28 11:02:00
4724,172,4517,68,157,2024-09-07 18:38:00
4725,107,4994,62,155,2024-04-22 07:02:00
4726,86,4783,66,151,2025-01-14 22:42:00
4727,196,4523,67,88,2024-02-24 19:44:00
4728,25,4736,65,63,2025-05-26 20:05:00
4729,50,4430,69,166,2025-07-14 11:14:00
4730,39,4991,62,174,2024-01-24 18:23:00
4731,193,4617,69,121,2024-09-12 16:32:00
4732,153,4727,68,153,2025-10-18 20:03:00
4733,157,5081,62,122,2025-02-14 16:27:00
4734,118,4503,67,80,2024-12-08 17:01:00
4735,157,5099,70,56,2025-08-17 11:45:00
4736,167,4452,68,38,2025-03-18 19:52:00
4737,149,4989,63,150,2025-11-16 14:54:00
4738,165,5077,70,141,2025-10-05 08:47:00
4739,179,4898,62,104,2024-05-05 18:51:00
4740,188,5076,65,99,2025-04-16 09:20:00
4741,183,5008,67,179,2025-01-15 20:21:00
4742,18,4922,68,72,2024-05-03 07:29:00
4743,78,4390,70,157,2025-05-21 08:12:00
4744,80,4646,68,134,2025-02-22 20:47:00
4745,193,4423,62,117,2024-10-20 14:25:00
4746,166,4570,61,96,2024-03-12 16:26:00
4747,194,4993,68,82,2024-09-18 10:45:00
4748,149,4429,65,43,2025-09-15 06:19:00
4749,104,5102,70,123,2025-06-01 08:57:00
4750,153,5096,63,170,2024-06-18 06:47:00
4751,15,4639,64,61,2024-03-26 14:22:00
4752,17,4519,64,139,2025-04-29 07:59:00
4753,195,4806,61,172,2025-03-23 14:02:00
4754,124,4844,68,156,2024-03-23 11:55:00
4755,90,4944,69,131,2025-12-11 11:56:00
4756,135,4626,65,160,2024-02-25 11:01:00
4757,29,5018,66,135,2024-09-28 12:57:00
4758,95,4574,61,158,2025-10-08 08:06:00
4759,29,4813,61,122,2024-10-26 15:06:00
4760,68,4455,63,69,2025-07-31 22:56:00
4761,89,4925,62,127,2024-03-04 15:49:00
4762,103,5070,66,68,2026-01-15 21:45:00
4763,176,5108,62,115,2024-12-20 06:04:00
4764,180,4774,67,47,2024-11-13 11:51:00
4765,66,4892,68,59,2024-08-29 19:23:00
4766,134,4754,62,39,2025-04-17 17:35:00
4767,167,4731,67,118,2024-11-02 22:30:00
4768,21,4661,63,100,2024-12-31 06:39:00
4769,112,4956,70,67,2024-01-28 11:23:00
4770,119,4866,65,157,2024-02-16 09:45:00
4771,93,5019,64,62,2024-12-20 17:53:00
4772,143,4883,69,132,2025-03-30 09:34:00
4773,54,4909,64,145,2024-10-11 17:46:00
4774,41,4503,62,56,2025-07-12 18:13:00
4775,161,4776,65,164,2024-06-26 15:51:00
4776,112,4864,66,153,2024-11-20 18:58:00
4777,46,4988,66,36,2024-11-12 22:19:00
4778,36,5083,67,34,2025-01-23 06:14:00
4779,200,5028,64,89,2025-11-25 16:15:00
4780,129,4497,70,177,2025-02-01 19:26:00
4781,78,4884,70,176,2025-02-23 22:02:00
4782,23,5026,70,49,2024-03-08 20:10:00
4783,26,4684,69,153,2025-08-15 15:42:00
4784,183,4431,65,58,2025-09-02 06:51:00
4785,4,4685,68,81,2024-04-04 12:26:00
4786,138,4669,69,142,2025-08-03 21:29:00
4787,187,4674,68,162,2024-09-03 22:10:00
4788,71,4601,69,46,2024-10-28 22:53:00
4789,145,4955,67,132,2024-04-21 12:03:00
4790,61,4939,64,34,2024-09-11 14:01:00
4791,38,5010,62,158,2024-03-18 21:31:00
4792,9,4539,69,146,2024-08-02 17:41:00
4793,50,4458,69,124,2024-08-01 11:56:00
4794,200,4969,70,119,2025-09-27 10:20:00
4795,103,4391,63,169,2024-06-06 21:48:00
4796,150,5067,65,100,2024-11-16 08:38:00
4797,188,4751,67,112,2024-11-06 22:30:00
4798,91,4381,70,141,2025-12-01 17:30:00
4799,148,4428,68,156,2024-07-17 11:50:00
4800,167,4618,69,121,2025-05-12 07:12:00
4801,88,5084,64,85,2024-10-07 11:22:00
4802,164,4986,61,80,2024-09-26 14:19:00
4803,185,4812,62,165,2025-03-08 18:38:00
4804,142,4590,62,127,2024-10-10 15:49:00
4805,101,4414,68,83,2025-04-27 06:31:00
4806,6,4716,63,152,2024-05-13 13:25:00
4807,129,4963,63,32,2024-08-06 20:34:00
4808,181,4427,61,165,2024-03-23 12:34:00
4809,106,4524,67,127,2025-08-29 11:17:00
4810,86,4382,68,161,2024-03-28 13:26:00
4811,103,4435,65,113,2024-08-04 17:08:00
4812,92,4920,70,79,2024-10-22 12:49:00
4813,75,5084,64,93,2024-04-26 15:50:00
4814,97,4509,66,57,2024-01-18 15:22:00
4815,68,4854,70,47,2024-05-16 09:02:00
4816,114,4426,66,99,2024-04-16 16:14:00
4817,54,4863,67,107,2025-06-08 07:37:00
4818,145,4883,62,118,2025-08-01 10:55:00
4819,107,5061,62,154,2024-09-25 07:25:00
4820,188,4911,63,160,2025-12-16 13:46:00
4821,74,5023,63,81,2025-03-15 20:38:00
4822,22,5058,70,133,2025-06-18 19:00:00
4823,88,4716,63,80,2024-02-08 19:59:00
4824,198,4860,63,139,2025-04-23 14:07:00
4825,3,4980,64,140,2024-08-27 20:19:00
4826,44,4744,69,96,2025-11-17 18:38:00
4827,170,5048,66,156,2024-06-17 20:45:00
4828,140,5106,64,75,2025-03-27 11:11:00
4829,2,4591,68,140,2025-03-07 16:14:00
4830,3,4510,62,98,2025-07-24 14:03:00
4831,124,4584,68,93,2025-01-08 19:15:00
4832,88,4622,65,87,2024-12-19 07:35:00
4833,139,4849,69,100,2025-10-12 22:33:00
4834,103,4723,63,180,2024-09-16 19:21:00
4835,167,4748,65,46,2024-12-30 22:25:00
4836,66,4920,68,80,2025-01-29 18:18:00
4837,162,4733,66,89,2025-04-24 21:59:00
4838,148,4951,64,60,2024-06-24 13:00:00
4839,161,4811,68,166,2025-08-02 11:55:00
4840,105,4957,67,61,2024-12-17 10:10:00
4841,84,4421,64,169,2025-06-16 07:51:00
4842,146,4549,65,59,2025-01-09 17:53:00
4843,22,4550,70,30,2025-10-19 10:11:00
4844,13,4894,69,170,2025-01-02 10:16:00
4845,86,4830,63,83,2024-04-24 12:00:00
4846,101,4623,70,68,2025-01-24 13:14:00
4847,187,4861,61,104,2025-11-08 08:46:00
4848,4,5032,64,135,2025-03-25 13:35:00
4849,10,4465,64,46,2024-05-05 14:44:00
4850,90,4414,66,131,2024-05-05 22:37:00
4851,120,4611,61,88,2024-03-31 20:03:00
4852,183,4876,69,171,2025-04-03 18:41:00
4853,162,4811,67,158,2024-10-29 14:03:00
4854,199,4564,67,163,2025-04-17 14:44:00
4855,72,4948,70,139,2025-12-09 12:18:00
4856,46,4697,63,178,2025-06-28 19:24:00
4857,149,4649,62,95,2025-12-20 09:26:00
4858,161,4853,64,119,2024-02-11 07:05:00
4859,55,5088,66,161,2025-06-03 15:46:00
4860,163,4419,64,153,2024-08-16 20:12:00
4861,60,4908,65,175,2024-08-24 22:34:00
4862,25,4634,64,129,2024-03-23 08:43:00
4863,169,4577,61,157,2025-06-12 19:55:00
4864,109,4629,67,153,2024-03-16 10:12:00
4865,188,4641,67,60,2025-06-20 16:25:00
4866,115,4905,66,36,2024-04-28 12:14:00
4867,134,4704,68,59,2024-04-05 17:13:00
4868,33,5016,64,134,2024-09-18 21:42:00
4869,110,5017,64,92,2024-05-19 06:13:00
4870,127,4535,63,122,2024-07-20 17:30:00
4871,68,5016,66,95,2025-10-24 11:28:00
4872,23,4518,62,87,2024-08-24 18:46:00
4873,140,4824,63,57,2024-10-14 15:34:00
4874,89,4673,70,118,2025-07-19 16:07:00
4875,163,4905,68,148,2024-04-21 16:27:00
4876,68,4811,61,34,2025-10-12 06:31:00
4877,183,4675,61,160,2024-11-09 13:38:00
4878,61,4602,64,168,2025-05-29 22:34:00
4879,165,5008,64,107,2024-04-12 09:00:00
4880,17,5027,66,140,2025-02-24 13:24:00
4881,104,4619,65,171,2025-11-27 07:51:00
4882,27,4517,62,117,2025-12-09 06:41:00
4883,191,4855,70,108,2026-01-11 22:47:00
4884,179,4701,66,107,2025-07-28 07:16:00
4885,15,4525,70,57,2025-07-24 16:16:00
4886,52,4892,62,150,2026-01-03 12:34:00
4887,174,4897,61,114,2024-11-30 06:28:00
4888,95,4776,67,63,2024-03-19 09:05:00
4889,168,4945,62,104,2025-03-25 18:28:00
4890,170,4867,64,98,2024-02-29 14:20:00
4891,78,5095,61,159,2025-10-04 16:56:00
4892,14,4986,61,122,2024-04-29 15:40:00
4893,88,5028,69,63,2025-05-02 22:41:00
4894,79,4905,65,91,2025-04-06 11:43:00
4895,200,4877,70,98,2024-12-21 15:21:00
4896,160,4395,66,138,2025-05-18 19:53:00
4897,46,4611,66,82,2024-05-27 19:45:00
4898,58,4990,67,135,2024-05-11 08:24:00
4899,81,4891,63,58,2025-02-09 15:06:00
4900,198,4933,67,142,2025-04-25 11:08:00
4901,95,4793,70,91,2025-11-11 19:17:00
4902,127,4687,62,153,2024-02-08 11:29:00
4903,25,4970,69,65,2024-07-25 19:50:00
4904,169,4978,63,152,2024-10-12 09:15:00
